dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2718,ডক্টর ইউনুস কে রাষ্ট্রপতি বানানো হোক।,ডক্টর ইউনুস কে রাষ্ট্রপতি বানানো হোক,1,0.6999826461341393
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2719,রাষ্ট্রপতি আর সেনাপ্রধান অপসারণের পরে শেষ হতে যাচ্ছে আওমি অধ্যায় তারপর শুরু হবে ইন্ডিয়া নতুন অধ্যায়,রাষ্ট্রপতি আর সেনাপ্রধান অপসারণের পরে শেষ হতে যাচ্ছে আওমি অধ্যায় তারপর শুরু হবে ইন্ডিয়া নতুন অধ্যায়,2,0.45419291502762227
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2720,তাকে গ্রেফতার করা হোক,তাকে গ্রেফতার করা হোক,3,0.7994728401418901
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2721,এবার আরো শান্তিতে থাকতে পারবা,এবার আরো শান্তিতে থাকতে পারবা,3,0.7980360471164596
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2722,এটাকে চিড়িয়াখানায় রাখা উচিত,এটাকে চিড়িয়াখানায় রাখা উচিত,4,0.6508089026306318
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2723,Alhamdulillah,alhamdulillah,4,0.5999958468498525
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2724,"""চিন্তা করো না, সমোঝোতা হয়ে যাবে""",চিন্তা করো না সমোঝোতা হয়ে যাবে,1,0.8638891285364549
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2725,"""রিটকারী স্বাধীনতা ও সংবিধান নিয়ে এতো কটাক্ষ করেছে যে, একে দ্রুততম সময়ে গ্রেফতার করে আইনের আওতায় আনা উচিৎ।""",রিটকারী স্বাধীনতা ও সংবিধান নিয়ে এতো কটাক্ষ করেছে যে একে দ্রুততম সময়ে গ্রেফতার করে আইনের আওতায় আনা উচিৎ,3,0.5168878803071535
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2726,[সন্দেহজনক লিঙ্ক সরানো হয়েছে]...,সন্দেহজনক লিঙ্ক সরানো হয়েছে,0,0.7999930104170165
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2727,বলেছিলাম সরিষার তেল মারতে কিন্তু চুপ্পু সাহে চুপিচুপি কেরোসিন তেল মেরেছেন যা বিদ্যুত কিংবা বৈদ্যুতিক খুঁটি জন্য বড়ই হুমকি,বলেছিলাম সরিষার তেল মারতে কিন্তু চুপ্পু সাহে চুপিচুপি কেরোসিন তেল মেরেছেন যা বিদ্যুত কিংবা বৈদ্যুতিক খুঁটি জন্য বড়ই হুমকি,0,0.9266271884056134
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2728,এইবার ঠিক আছে,এইবার ঠিক আছে,0,0.4000847380610213
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2729,তৈল'র বোতলে তৈল রাখা হলো না।,তৈল র বোতলে তৈল রাখা হলো না,0,0.8397577571715731
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2730,Ai hai Md Abdul Jabber ai hai,ai hai md abdul jabber ai hai,0,0.5489745222376046
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2731,Jahhhh mamay o dhora,jahhhh mamay o dhora,2,0.599971390264927
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2732,নাইস অ্যান্ড অ্যাট্রাক্টিভ,নাইস অ্যান্ড অ্যাট্রাক্টিভ,0,0.5999665248488647
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2733,"""বাংলাদেশের রাষ্ট্রপতি নির্বাচিত হন, নিয়োগ হন না। বাংলাদেশের সংবিধান অনুযায়ী, জাতীয় সংসদের সংসদ সদস্যদের ভোটের মাধ্যমে রাষ্ট্রপ…""",বাংলাদেশের রাষ্ট্রপতি নির্বাচিত হন নিয়োগ হন না বাংলাদেশের সংবিধান অনুযায়ী জাতীয় সংসদের সংসদ সদস্যদের ভোটের মাধ্যমে রাষ্ট্রপ,1,0.9412819808162979
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2734,"""উনি তো নিজেই বলেছেন আমি চলে যেতে চাই, তাহলে এসব নাটকের কি প্রয়োজন""",উনি তো নিজেই বলেছেন আমি চলে যেতে চাই তাহলে এসব নাটকের কি প্রয়োজন,1,0.6637995361238617
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2735,ডক্টর ইউনুসকে রাষ্ট্রপতি দেখতে চাই,ডক্টর ইউনুসকে রাষ্ট্রপতি দেখতে চাই,1,0.8666356126324093
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2736,জরুরী,জরুরী,1,0.5988132444507691
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2737,আহ সোনা গো আমার। বড়ই কষ্ট হচ্ছে বল,আহ সোনা গো আমার বড়ই কষ্ট হচ্ছে বল,0,0.5321348113385016
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2738,এতুন সরকার হল কিন্তু চুপ্পুকে এখনো বসিয়ে বসিয়ে কলা খাওয়াচ্ছে,এতুন সরকার হল কিন্তু চুপ্পুকে এখনো বসিয়ে বসিয়ে কলা খাওয়াচ্ছে,1,0.48576380455916
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2739,Dhooka,dhooka,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2740,"""কি লাভ হলো,""",কি লাভ হলো,0,0.7333324898874858
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2741,Alhamdulillah,alhamdulillah,4,0.5999958468498525
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2742,এরপর সেনাপ্রধানকে তাড়াবে,এরপর সেনাপ্রধানকে তাড়াবে,2,0.5961863807064891
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2743,৫ই আগস্টের কাজ অবশেষে প্রসেসিং!,ই আগস্টের কাজ অবশেষে প্রসেসিং,0,0.7327688679923771
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2744,তাহলে ড. ইউনুস প্রেসিডেন্ট,তাহলে ড ইউনুস প্রেসিডেন্ট,1,0.7978076156215969
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2745,নাটকের বাংলাদেশ। জুলাই সনদ সংবিধান ছারা মেনে নেওয়া সম্ভব না।…,নাটকের বাংলাদেশ জুলাই সনদ সংবিধান ছারা মেনে নেওয়া সম্ভব না,1,0.9105291795234797
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2746,রাষ্ট্রপতি ভোদায়,রাষ্ট্রপতি ভোদায়,1,0.5997734801391676
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2747,"""রাষ্ট্রপতিকে সরানো উচিত হবে না, কারণ উনি তিন বছরে তিনজন রাষ্ট্রপ্রধানকে শপথ পড়িয়েছেন। যদি …""",রাষ্ট্রপতিকে সরানো উচিত হবে না কারণ উনি তিন বছরে তিনজন রাষ্ট্রপ্রধানকে শপথ পড়িয়েছেন যদি,1,0.3968183607470464
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2748,চেতনা নাসক কাউকে রাষ্ট্রপতি করার জোর দাবি জানাচ্ছি,চেতনা নাসক কাউকে রাষ্ট্রপতি করার জোর দাবি জানাচ্ছি,1,0.8990239790926747
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2749,"""প্রথমত, জুলাই বাংলাদেশের সংবিধানের কিছু না। কিছু না মানে কিচ্ছু না!!! সংসদ বসলে তারপর সাংসদদের আলোচনায় বিল পাশ হলে হয়তো জুলাই সংবিধানের অংশ হতে পারে! দ্বিতীয়ত, যে আইনজীবী (?!) রাষ্ট্রপতিকে অপসারণের জন্য নোটিশ দিয়েছেন, সে নিজেই তো আইনজীবী হওয়ার যোগ্য না! ওরে সংবিধান লঙ্ঘনের দায়ে আটক করা হোক। এবং পুরো সংবিধান মুখস্থ না হওয়া পর্যন্ত আটক রাখা হোক।""",প্রথমত জুলাই বাংলাদেশের সংবিধানের কিছু না কিছু না মানে কিচ্ছু না সংসদ বসলে তারপর সাংসদদের আলোচনায় বিল পাশ হলে হয়তো জুলাই সংবিধানের অংশ হতে পারে দ্বিতীয়ত যে আইনজীবী রাষ্ট্রপতিকে অপসারণের জন্য নোটিশ দিয়েছেন সে নিজেই তো আইনজীবী হওয়ার যোগ্য না ওরে সংবিধান লঙ্ঘনের দায়ে আটক করা হোক এবং পুরো সংবিধান মুখস্থ না হওয়া পর্যন্ত আটক রাখা হোক,0,0.3936386626616994
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2750,রাষ্ট্রের গোপনীয়তা লঙ্ঘন করে এমন অথর্ব রাষ্ট্রপতি কোথাও নেই।,রাষ্ট্রের গোপনীয়তা লঙ্ঘন করে এমন অথর্ব রাষ্ট্রপতি কোথাও নেই,1,0.8660268614895145
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2751,Alhamdulillah,alhamdulillah,4,0.5999958468498525
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2752,খুব একটা ভালো মানুষ মনে হয় উনি মানুষ না একটা ফেরেশতা কেন উনাকে বাদ দেওয়া হচ্ছে …,খুব একটা ভালো মানুষ মনে হয় উনি মানুষ না একটা ফেরেশতা কেন উনাকে বাদ দেওয়া হচ্ছে,3,0.6259657791001766
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2753,ফেঁসে যাওয়ার ভয়ে অপসারণ চাই এখন।,ফেঁসে যাওয়ার ভয়ে অপসারণ চাই এখন,1,0.7997521299511394
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2754,এবার ঠিক আছে,এবার ঠিক আছে,0,0.7293095141062588
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2755,কি টোপ দিছে।ভালো করে গিলতেও পারলো না,কি টোপ দিছে ভালো করে গিলতেও পারলো না,1,0.4695416069750902
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2756,শুভ বিদায় কিং কোবরা,শুভ বিদায় কিং কোবরা,3,0.7333229641403138
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2757,চাইছিল ৩ য় বার রাষ্ট্রপতি হয়ে রেকর্ড করবে,চাইছিল য় বার রাষ্ট্রপতি হয়ে রেকর্ড করবে,1,0.48830137589810857
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2758,আইলো আইলো রে রঙ্গে ভরা বৈশাখ আবার আইলো রে,আইলো আইলো রে রঙ্গে ভরা বৈশাখ আবার আইলো রে,0,0.8391892822472516
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2759,Taii,taii,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2760,Alhamdulillah good,alhamdulillah good,2,0.4000594285255097
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2761,মাত্র ইউনুস এর গীবত গাওয়া শুরু করছে।আর কিছু রেখে ইউনুস সাহেবের গীবত গুলা শুনা শেষ করে নিলে ভালো হত না?,মাত্র ইউনুস এর গীবত গাওয়া শুরু করছে আর কিছু রেখে ইউনুস সাহেবের গীবত গুলা শুনা শেষ করে নিলে ভালো হত না,1,0.5359186115942591
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2762,কংগ্রাচুদেলেশন,কংগ্রাচুদেলেশন,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2763,ট্রাম্প কার্ড,ট্রাম্প কার্ড,2,0.5999818521101996
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2764,ডঃ মোহাম্মদ ইউনুস সাহেব কে চাই,ডঃ মোহাম্মদ ইউনুস সাহেব কে চাই,1,0.8664798803111331
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2765,Chupppu ei news deikha hege diche ami sure.. eto tel dewa eto misty misty kotha kichu e kame dilo na Kaha..,chupppu ei news deikha hege diche ami sure eto tel dewa eto misty misty kotha kichu e kame dilo na kaha,1,0.9323859957157972
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2766,বাবর কে নতুন রাস্ট্রপতি হিসেবে দেখতে চাই।।,বাবর কে নতুন রাস্ট্রপতি হিসেবে দেখতে চাই,1,0.6945033124935864
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2768,ইউনুস সাহেব কে চাই,ইউনুস সাহেব কে চাই,1,0.7995328916521172
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2769,যেই রাষ্ট্রপতি তারেক রহমান কে একটু ভাল বলেছে অমনি চুলকানি শুরু হয়েছে! এত আইনি নোটিশ দিসনি কেন?,যেই রাষ্ট্রপতি তারেক রহমান কে একটু ভাল বলেছে অমনি চুলকানি শুরু হয়েছে এত আইনি নোটিশ দিসনি কেন,1,0.37094490362386345
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2770,চুপ্পুর চ্যাপ্টার ক্লোজ,চুপ্পুর চ্যাপ্টার ক্লোজ,0,0.5999904237380342
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2771,সত্য বলে মৃত্যু হলেও সে অমর।,সত্য বলে মৃত্যু হলেও সে অমর,2,0.562135240549487
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2772,মবের বাদশা মুহাম্মদ ইউনূস কী ভবিষ্যৎ প্রেসিডেন্ট?,মবের বাদশা মুহাম্মদ ইউনূস কী ভবিষ্যৎ প্রেসিডেন্ট,2,0.7980874985339751
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2773,যে আইনজিবি নোটিশ পাঠিয়েছে তাকে কেউ এখন চো... না,যে আইনজিবি নোটিশ পাঠিয়েছে তাকে কেউ এখন চো না,3,0.7979089222366331
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2774,কোন আইনে কোন সংবিধানে,কোন আইনে কোন সংবিধানে,3,0.8382441223106561
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2775,চলার পথে মানুষ কত কিছু বলবে সেদিকে কান না দিয়ে সোজা পাবনার দিকে এগিয়ে যান।,চলার পথে মানুষ কত কিছু বলবে সেদিকে কান না দিয়ে সোজা পাবনার দিকে এগিয়ে যান,3,0.9329314731151794
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2776,অনেক তো ছিলেন আর কত,অনেক তো ছিলেন আর কত,0,0.7272615533398019
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2777,এখানে হাত দিলে হয়তো আসল খেলা শুরু হইতে আর বেশি সময় লাগবে না। ওনার সঙ্গে আছে ৩ বাহিনী।,এখানে হাত দিলে হয়তো আসল খেলা শুরু হইতে আর বেশি সময় লাগবে না ওনার সঙ্গে আছে বাহিনী,1,0.6509329417253227
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2778,শাহরিয়ার কবির গরু কে রাষ্ট্রপতি করা হোক,শাহরিয়ার কবির গরু কে রাষ্ট্রপতি করা হোক,3,0.63290327195592
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2779,ডঃ ইউনুস রাষ্ট্রপতির সাথে যে নির্মম আচরণ করেছে তখন সংবিধান লংঘন হয়না আর যখন রাষ্টপতি সত্য বলতেছে তখনই সংবিধান লংঘন হয়।,ডঃ ইউনুস রাষ্ট্রপতির সাথে যে নির্মম আচরণ করেছে তখন সংবিধান লংঘন হয়না আর যখন রাষ্টপতি সত্য বলতেছে তখনই সংবিধান লংঘন হয়,1,0.9268991917617014
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2780,সরকার কি করবে তা সরকারই ভালো বোঝে। এইসব নোটিশে সরকার পাত্তা সময় সরকারের খুবই ক্ষীণ। এখন দেশ গড়ার সময়।,সরকার কি করবে তা সরকারই ভালো বোঝে এইসব নোটিশে সরকার পাত্তা সময় সরকারের খুবই ক্ষীণ এখন দেশ গড়ার সময়,1,0.9374332205395128
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2781,আহারে লোক টা মাএ জনমুখী আসছে এতো তারাতাড়ি চলে জেতে হবে ভাবতে কেমন লাগছে,আহারে লোক টা মাএ জনমুখী আসছে এতো তারাতাড়ি চলে জেতে হবে ভাবতে কেমন লাগছে,0,0.38422451341574887
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2782,অতি দ্রুত তাকে অপসারণ করে আইনের আওতায় আনা হোক,অতি দ্রুত তাকে অপসারণ করে আইনের আওতায় আনা হোক,3,0.6495666709846231
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2783,কি যে শুরু হলো বুজলাম নাহ,কি যে শুরু হলো বুজলাম নাহ,4,0.5160948182196633
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2784,শাহাবুদ্ চুপ্পু নিপাকযাক সব নতুন রাষ্ট্রপতি জিন্দাবাদ,শাহাবুদ্ চুপ্পু নিপাকযাক সব নতুন রাষ্ট্রপতি জিন্দাবাদ,0,0.3781705426832225
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2785,মুরগী কবির...,মুরগী কবির,3,0.7333195863607381
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2786,সাক্ষাৎকার নেওয়াটা এক সুগভীর পরিকল্পিত ছিলো বেচারা বুঝতে পারেন নাই। আজ বুঝা গেল।,সাক্ষাৎকার নেওয়াটা এক সুগভীর পরিকল্পিত ছিলো বেচারা বুঝতে পারেন নাই আজ বুঝা গেল,4,0.6395370060781073
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2787,KenO,keno,3,0.5999760495972528
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2788,২৪ এর পরে কোন নেগোসিয়েশন নয় ভারতপন্থী যে-ই হোক না কেন। ইনকিলাব জিন্দাবাদ,এর পরে কোন নেগোসিয়েশন নয় ভারতপন্থী যে ই হোক না কেন ইনকিলাব জিন্দাবাদ,3,0.6728577618124314
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2789,"""পেশাগত জীবন: তিনি একজন সাবেক জেলা ও দায়রা জজ এবং দুর্নীতি দমন কমিশনের (দুদক) সাবেক কমিশনার (২০১১-২০১৬) [১.৩.১, ১.৩.৪]।…""",পেশাগত জীবন তিনি একজন সাবেক জেলা ও দায়রা জজ এবং দুর্নীতি দমন কমিশনের দুদক সাবেক কমিশনার,3,0.8387774492947963
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2790,দেশ মুক্ত চাই,দেশ মুক্ত চাই,1,0.7961097958184215
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2791,Alhamdulilah,alhamdulilah,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2792,সঠিক সিদ্ধান্ত,সঠিক সিদ্ধান্ত,0,0.7330252368587317
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2793,সেই আদিকাল থেকেই উনাকে এদেশের মানুষ যথেষ্ট সম্মান দিয়েছে এবার নতুন কাউকে সাম্মানিত করতে ।,সেই আদিকাল থেকেই উনাকে এদেশের মানুষ যথেষ্ট সম্মান দিয়েছে এবার নতুন কাউকে সাম্মানিত করতে,1,0.4700107039446906
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2794,লোকটা বিদেশে চিকিৎসা নিতে যাবে সেজন্য রাষ্ট্রপতি পদ ছেড়ে দিলো কি মহান।।,লোকটা বিদেশে চিকিৎসা নিতে যাবে সেজন্য রাষ্ট্রপতি পদ ছেড়ে দিলো কি মহান,1,0.9257962329120794
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2795,সঠিক সিদ্ধান্ত,সঠিক সিদ্ধান্ত,0,0.7330252368587317
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2796,সঠিক কাজ,সঠিক কাজ,0,0.733331766600281
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2797,"""সঠিক সিদ্ধান্ত, স্বাগত জানাই""",সঠিক সিদ্ধান্ত স্বাগত জানাই,0,0.5499977634935624
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2798,নেএকোণা ৪ বাবরকে রাষ্টপতি হিসেবে দেখতে চাই,নেএকোণা বাবরকে রাষ্টপতি হিসেবে দেখতে চাই,1,0.8398207064185144
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2799,হালায় সেস,হালায় সেস,3,0.5994037683484279
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2800,সাপের খেলা চলিতেছে,সাপের খেলা চলিতেছে,4,0.4005666314733659
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2801,চাটাচাটি করেও লাভ হচ্ছে না চুপ্পুর,চাটাচাটি করেও লাভ হচ্ছে না চুপ্পুর,0,0.8399618971542874
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2802,আহারে অনেক পরে উনাকে খেলায় নিয়েছিল খেলায় নিয়ে এখন একেবারে আউট করে দিল,আহারে অনেক পরে উনাকে খেলায় নিয়েছিল খেলায় নিয়ে এখন একেবারে আউট করে দিল,0,0.5383590293881182
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2803,চুপ্পু চেটে এখন পড়বে মহা বিপদে।,চুপ্পু চেটে এখন পড়বে মহা বিপদে,0,0.4001594977994616
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2804,নাই কাজ খই ভাজ,নাই কাজ খই ভাজ,0,0.7318335805680891
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2805,"""সাওয়ার নোটিশ পাচায় ভরে রাখ,""",সাওয়ার নোটিশ পাচায় ভরে রাখ,1,0.39961121292560386
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2806,Chup,chup,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2807,পায়ের তলা চেটে দেখতে পারে।,পায়ের তলা চেটে দেখতে পারে,4,0.4806071612551124
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2808,ভাতিজা চেটে নয় খেটে বড় হও,ভাতিজা চেটে নয় খেটে বড় হও,4,0.5498890028016895
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2809,কাজ কর্ম না থাকলে নিজের চক্রায় তেল দাও,কাজ কর্ম না থাকলে নিজের চক্রায় তেল দাও,3,0.5995461950231857
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2810,অবশেষে তাকে খেলা থেকে বাদ দিয়ে দিল..,অবশেষে তাকে খেলা থেকে বাদ দিয়ে দিল,3,0.48641727813852426
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2811,চপ্পু সেরা তিনজন প্রধানমন্ত্রীর রাষ্ট্রপতি ছিলো। ওয়ার্ড রেকর্ড হয়তো।,চপ্পু সেরা তিনজন প্রধানমন্ত্রীর রাষ্ট্রপতি ছিলো ওয়ার্ড রেকর্ড হয়তো,1,0.910511692030525
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2812,Alhamdulillah,alhamdulillah,4,0.5999958468498525
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2813,অবশেষে লাভ হলো না,অবশেষে লাভ হলো না,0,0.7997273567476125
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2814,বটবাহিনী আর তার সহযোগী গুলোর জ্বালা ধরেছেরে মামু....,বটবাহিনী আর তার সহযোগী গুলোর জ্বালা ধরেছেরে মামু,2,0.39989054314586947
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2815,পবিত্র মাহে রমজানের ৮ম ে বঙ্গবন্ধু কন্যা জননেত্রী দেশরত্ন শেখ হাসিনা আপার নির্দেশনা মোতাবেক চট্টগ্রাম মহানগর ছাত্রলীগের সাব…,পবিত্র মাহে রমজানের ম ে বঙ্গবন্ধু কন্যা জননেত্রী দেশরত্ন শেখ হাসিনা আপার নির্দেশনা মোতাবেক চট্টগ্রাম মহানগর ছাত্রলীগের সাব,2,0.8653995623803151
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2816,Good decision,good decision,2,0.7333295130052924
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2817,জুলাই এর উপর ভিত্তি করে উনি শপথ নেননি। তাই এই আইনি নোটিশ ধোপে টিকবে না।,জুলাই এর উপর ভিত্তি করে উনি শপথ নেননি তাই এই আইনি নোটিশ ধোপে টিকবে না,1,0.6691870668962319
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2818,চাটার সময় শেষ,চাটার সময় শেষ,2,0.46749345061154246
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2819,এইবার ঠিক আছে,এইবার ঠিক আছে,0,0.4000847380610213
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2820,উনি ভাবছিলেন বি এন পি হয়তো উনাকে রাষ্ট্রপতি থেকে সরাবেনা,উনি ভাবছিলেন বি এন পি হয়তো উনাকে রাষ্ট্রপতি থেকে সরাবেনা,1,0.5166564265708675
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2821,"""ভালো ডিসিশন,,""",ভালো ডিসিশন,1,0.5992668001185075
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2822,জুলাই,জুলাই,1,0.5981434498110871
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2823,সাওয়া মাওয়া কিলাব এর মাথানষ্ট হয়ে গেছে।,সাওয়া মাওয়া কিলাব এর মাথানষ্ট হয়ে গেছে,1,0.5893608422731091
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2824,এ কি শুনলাম,এ কি শুনলাম,1,0.5988763359048387
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2825,নোটিশ দাতাকে দ্রুত গ্রেফতার করে রিমান্ডে নেওয়া দরকার। তাহলে অনেক ষড়যন্ত্রের তথ্য বের হয়ে আসবে।,নোটিশ দাতাকে দ্রুত গ্রেফতার করে রিমান্ডে নেওয়া দরকার তাহলে অনেক ষড়যন্ত্রের তথ্য বের হয়ে আসবে,1,0.614709784075653
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2826,Good job,good job,2,0.4011019982574029
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2827,এরে গ্রেপ্তার করার জোর দাবি জানাচ্ছি,এরে গ্রেপ্তার করার জোর দাবি জানাচ্ছি,2,0.8849869751395137
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,2828,প্রধানমন্ত্রী ও রাষ্ট্রপ্রতির নির্দেশ জুলাই গণহত্যা চালানো হয়েছে তাই অপসরণের সাথে সাথে তাকে গ্রেফতার করে বিচারের আওতায় দ্রুত আনার দাবি জানাচ্ছি,প্রধানমন্ত্রী ও রাষ্ট্রপ্রতির নির্দেশ জুলাই গণহত্যা চালানো হয়েছে তাই অপসরণের সাথে সাথে তাকে গ্রেফতার করে বিচারের আওতায় দ্রুত আনার দাবি জানাচ্ছি,1,0.6093835661440774
